ELEMENT,Surface,Cpv
27913,P,57.82081536
27914,P,56.74807296
27915,P,62.96997888
27916,P,62.96997888
27917,P,62.96997888
27918,P,57.82081536
27919,P,56.74807296
27920,P,57.82081536
27921,P,57.82081536
27922,P,56.74807296
27923,P,62.00451072
27924,P,61.03904256
27925,P,56.74807296
27926,P,58.94719488
27927,P,62.00451072
27928,P,61.03904256
27929,P,61.03904256
27930,P,61.03904256
27931,P,58.94719488
27932,P,57.82081536
27933,P,62.96997888
27934,P,62.00451072
27935,P,62.96997888
27936,P,62.96997888
27937,P,62.00451072
27938,P,58.94719488
27939,P,56.74807296
27940,P,56.74807296
27941,P,61.03904256
27942,P,57.82081536
27943,P,62.96997888
27944,P,61.03904256
27945,P,62.96997888
27946,P,58.94719488
27947,P,62.00451072
27948,P,62.96997888
27949,P,62.96997888
27950,P,57.82081536
27951,P,62.96997888
27952,P,62.00451072
27953,P,57.82081536
27954,P,58.94719488
27955,P,61.03904256
27956,P,62.96997888
27957,P,61.03904256
27958,P,61.03904256
27959,P,62.96997888
27960,P,58.94719488
27961,P,58.94719488
27962,P,62.96997888
27963,P,62.96997888
27964,P,62.00451072
27965,P,62.00451072
27966,P,57.82081536
27967,P,56.74807296
27968,P,58.94719488
27969,P,58.94719488
27970,P,61.03904256
27971,P,57.82081536
27972,P,56.74807296
27973,P,56.74807296
27974,P,56.74807296
27975,P,56.74807296
27976,P,56.74807296
27977,P,56.74807296
27978,P,56.74807296
27979,P,56.74807296
27980,P,56.74807296
27981,P,56.74807296
27982,P,62.00451072
27983,P,57.82081536
27984,P,58.94719488
27985,P,62.00451072
27986,P,57.82081536
27987,P,56.74807296
27988,P,56.74807296
27989,P,57.82081536
27990,P,57.82081536
27991,P,57.82081536
27992,P,62.00451072
27993,P,62.96997888
27994,P,56.74807296
27995,P,62.00451072
27996,P,62.00451072
27997,P,62.00451072
27998,P,62.00451072
27999,P,57.82081536
28000,P,57.82081536
28001,P,62.00451072
28002,P,62.00451072
28003,P,60.01993728
28004,P,60.01993728
28005,P,56.74807296
28006,P,56.74807296
28007,P,58.94719488
28008,P,62.96997888
28009,P,60.01993728
28010,P,60.01993728
28011,P,60.01993728
28012,P,60.01993728
28013,P,62.96997888
28014,P,62.00451072
28015,P,62.96997888
28016,P,62.00451072
28017,P,58.94719488
28018,P,58.94719488
28019,P,58.94719488
28020,P,57.82081536
28021,P,58.94719488
28022,P,60.01993728
28023,P,60.01993728
28024,P,60.01993728
28025,P,56.74807296
28026,P,56.74807296
28027,P,58.94719488
28028,P,61.03904256
28029,P,60.01993728
28030,P,56.74807296
28031,P,62.96997888
28032,P,58.94719488
28033,P,62.96997888
28034,P,62.00451072
28035,P,56.74807296
28036,P,56.74807296
28037,P,57.82081536
28038,P,62.96997888
28039,P,62.96997888
28040,P,61.03904256
28041,P,56.74807296
28042,P,62.96997888
28043,P,58.94719488
28044,P,56.74807296
28045,P,58.94719488
28046,P,56.74807296
28047,P,58.94719488
28048,P,56.74807296
28049,P,61.03904256
28050,P,62.96997888
28051,P,56.74807296
28052,P,58.94719488
28053,P,56.74807296
28054,P,56.74807296
28055,P,56.74807296
28056,P,58.94719488
28057,P,56.74807296
28058,P,57.82081536
28059,P,56.74807296
28060,P,58.94719488
28061,P,58.94719488
28062,P,56.74807296
28063,P,62.96997888
28064,P,61.03904256
28065,P,62.96997888
28066,P,61.03904256
28067,P,62.96997888
28068,P,62.96997888
28069,P,62.96997888
28070,P,62.96997888
28071,P,62.00451072
28072,P,62.96997888
28073,P,62.00451072
28074,P,61.03904256
28075,P,62.96997888
28076,P,61.03904256
28077,P,62.96997888
28078,P,57.82081536
28079,P,57.82081536
28080,P,56.74807296
28081,P,56.74807296
28082,P,58.94719488
28083,P,58.94719488
28084,P,56.74807296
28085,P,56.74807296
28086,P,56.74807296
28087,P,56.74807296
28088,P,56.74807296
28089,P,58.94719488
28090,P,56.74807296
28091,P,56.74807296
28092,P,58.94719488
28093,P,58.94719488
28094,P,56.74807296
28095,P,56.74807296
28096,P,56.74807296
28097,P,62.96997888
28098,P,62.96997888
28099,P,62.96997888
28100,P,62.96997888
28101,P,62.96997888
28102,P,61.03904256
28103,P,62.96997888
28104,P,61.03904256
28105,P,62.96997888
28106,P,62.96997888
28107,P,61.03904256
28108,P,56.74807296
28109,P,62.96997888
28110,P,61.03904256
28111,P,58.94719488
28112,P,62.96997888
28113,P,56.74807296
28114,P,57.82081536
28115,P,62.96997888
28116,P,62.96997888
28117,P,62.96997888
28118,P,56.74807296
28119,P,57.82081536
28120,P,57.82081536
28121,P,56.74807296
28122,P,56.74807296
28123,P,58.94719488
28124,P,62.96997888
28125,P,62.00451072
28126,P,56.74807296
28127,P,58.94719488
28128,P,61.03904256
28129,P,58.94719488
28130,P,61.03904256
28131,P,58.94719488
28132,P,58.94719488
28133,P,58.94719488
28134,P,58.94719488
28135,P,61.03904256
28136,P,61.03904256
28137,P,61.03904256
28138,P,61.03904256
28139,P,58.94719488
28140,P,58.94719488
28141,P,60.01993728
28142,P,60.01993728
28143,P,56.74807296
28144,P,61.03904256
28145,P,62.96997888
28146,P,61.03904256
28147,P,61.03904256
28148,P,58.94719488
28149,P,58.94719488
28150,P,61.03904256
28151,P,61.03904256
28152,P,56.74807296
28153,P,62.96997888
28154,P,62.96997888
28155,P,62.00451072
28156,P,56.74807296
28157,P,58.94719488
28158,P,61.03904256
28159,P,58.94719488
28160,P,61.03904256
28161,P,58.94719488
28162,P,56.74807296
28163,P,62.96997888
28164,P,62.96997888
28165,P,62.96997888
28166,P,61.03904256
28167,P,60.01993728
28168,P,60.01993728
28169,P,61.03904256
28170,P,58.94719488
28171,P,60.01993728
28172,P,58.94719488
28173,P,58.94719488
28174,P,60.01993728
28175,P,61.03904256
28176,P,60.01993728
28177,P,61.03904256
28178,P,56.74807296
28179,P,56.74807296
28180,P,57.82081536
28181,P,56.74807296
28182,P,57.82081536
28183,P,58.94719488
28184,P,58.94719488
28185,P,56.74807296
28186,P,57.82081536
28187,P,62.96997888
28188,P,62.00451072
28189,P,61.03904256
28190,P,61.03904256
28191,P,62.96997888
28192,P,62.96997888
28193,P,58.94719488
28194,P,60.01993728
28195,P,61.03904256
28196,P,61.03904256
28197,P,60.01993728
28198,P,60.01993728
28199,P,58.94719488
28200,P,58.94719488
28201,P,61.03904256
28202,P,58.94719488
28203,P,60.01993728
28204,P,56.74807296
28205,P,62.96997888
28206,P,56.74807296
28207,P,56.74807296
28208,P,56.74807296
28209,P,57.82081536
28210,P,57.82081536
28211,P,57.82081536
28212,P,57.82081536
28213,P,62.00451072
28214,P,62.96997888
28215,P,61.03904256
28216,P,62.96997888
28217,P,61.03904256
28218,P,62.96997888
28219,P,57.82081536
28220,P,56.74807296
28221,P,57.82081536
28222,P,57.82081536
28223,P,56.74807296
28224,P,57.82081536
28225,P,58.94719488
28226,P,58.94719488
28227,P,57.82081536
28228,P,57.82081536
28229,P,57.82081536
28230,P,57.82081536
28231,P,57.82081536
28232,P,62.00451072
28233,P,62.00451072
28234,P,60.01993728
28235,P,58.94719488
28236,P,60.01993728
28237,P,58.94719488
28238,P,61.03904256
28239,P,60.01993728
28240,P,56.74807296
28241,P,56.74807296
28242,P,62.00451072
28243,P,62.00451072
28244,P,62.96997888
28245,P,57.82081536
28246,P,57.82081536
28247,P,56.74807296
28248,P,57.82081536
28249,P,58.94719488
28250,P,62.00451072
28251,P,62.00451072
28252,P,62.00451072
28253,P,62.00451072
28254,P,62.00451072
28255,P,62.00451072
28256,P,57.82081536
28257,P,57.82081536
28258,P,62.96997888
28259,P,62.96997888
28260,P,61.03904256
28261,P,62.00451072
28262,P,57.82081536
28263,P,56.74807296
28264,P,56.74807296
28265,P,56.74807296
28266,P,57.82081536
28267,P,57.82081536
28268,P,62.96997888
28269,P,62.00451072
28270,P,62.00451072
28271,P,61.03904256
28272,P,60.01993728
28273,P,57.82081536
28274,P,56.74807296
28275,P,57.82081536
28276,P,61.03904256
28277,P,58.94719488
28278,P,60.01993728
28279,P,56.74807296
28280,P,57.82081536
28281,P,57.82081536
28282,P,57.82081536
28283,P,57.82081536
28284,P,62.00451072
28285,P,62.00451072
28286,P,60.01993728
28287,P,61.03904256
28288,P,58.94719488
28289,P,61.03904256
28290,P,60.01993728
28291,P,58.94719488
28292,P,58.94719488
28293,P,60.01993728
28294,P,61.03904256
28295,P,61.03904256
28296,P,58.94719488
28297,P,61.03904256
28298,P,60.01993728
28299,P,58.94719488
28300,P,61.03904256
28301,P,58.94719488
28302,P,60.01993728
28303,P,61.03904256
28304,P,58.94719488
28305,P,60.01993728
28306,P,61.03904256
28307,P,60.01993728
28308,P,58.94719488
28309,P,61.03904256
28310,P,60.01993728
28311,P,58.94719488
28312,P,61.03904256
28313,P,58.94719488
28314,P,60.01993728
28315,P,61.03904256
28316,P,60.01993728
28317,P,58.94719488
28318,P,61.03904256
28319,P,58.94719488
28320,P,61.03904256
28321,P,58.94719488
28322,P,56.74807296
28323,P,57.82081536
28324,P,57.82081536
28325,P,57.82081536
28326,P,57.82081536
28327,P,57.82081536
28328,P,57.82081536
28329,P,58.94719488
28330,P,62.00451072
28331,P,62.00451072
28332,P,62.00451072
28333,P,61.03904256
28334,P,62.00451072
28335,P,62.00451072
28336,P,62.00451072
28337,P,61.03904256
28338,P,61.03904256
28339,P,58.94719488
28340,P,58.94719488
28341,P,58.94719488
28342,P,60.01993728
28343,P,58.94719488
28344,P,60.01993728
28345,P,58.94719488
28346,P,60.01993728
28347,P,61.03904256
28348,P,61.03904256
28349,P,58.94719488
28350,P,57.82081536
28351,P,57.82081536
28352,P,58.94719488
28353,P,57.82081536
28354,P,58.94719488
28355,P,56.74807296
28356,P,60.01993728
28357,P,60.01993728
28358,P,61.03904256
28359,P,60.01993728
28360,P,60.01993728
28361,P,61.03904256
28362,P,60.01993728
28363,P,61.03904256
28364,P,60.01993728
28365,P,61.03904256
28366,P,61.03904256
28367,P,60.01993728
28368,P,61.03904256
28369,P,61.03904256
28370,P,60.01993728
28371,P,57.82081536
28372,P,57.82081536
28373,P,56.74807296
28374,P,57.82081536
28375,P,62.96997888
28376,P,62.00451072
28377,P,62.00451072
28378,P,62.96997888
28379,P,62.00451072
28380,P,62.00451072
28381,P,62.00451072
28382,P,62.00451072
28383,P,62.00451072
28384,P,62.00451072
28385,P,60.01993728
28386,P,61.03904256
28387,P,60.01993728
28388,P,61.03904256
28389,P,60.01993728
28390,P,61.03904256
28391,P,58.94719488
28392,P,61.03904256
28393,P,62.00451072
28394,P,58.94719488
28395,P,61.03904256
28396,P,61.03904256
28397,P,61.03904256
28398,P,61.03904256
28399,P,60.01993728
28400,P,57.82081536
28401,P,58.94719488
28402,P,60.01993728
28403,P,62.00451072
28404,P,61.03904256
28405,P,60.01993728
28406,P,58.94719488
28407,P,58.94719488
28408,P,60.01993728
28409,P,58.94719488
28410,P,60.01993728
28411,P,58.94719488
28412,P,60.01993728
28413,P,60.01993728
28414,P,58.94719488
28415,P,60.01993728
28416,P,60.01993728
28417,P,61.03904256
28418,P,58.94719488
28419,P,61.03904256
28420,P,60.01993728
28421,P,60.01993728
28422,P,58.94719488
28423,P,61.03904256
28424,P,60.01993728
28425,P,60.01993728
28426,P,60.01993728
28427,P,60.01993728
28428,P,60.01993728
28429,P,60.01993728
28430,P,60.01993728
28431,P,60.01993728
28432,P,60.01993728
28433,P,60.01993728
28434,P,60.01993728
28435,P,61.03904256
28436,P,58.94719488
28437,P,60.01993728
28438,P,60.01993728
28439,P,61.03904256
28440,P,60.01993728
28441,P,60.01993728
28442,P,60.01993728
28443,P,60.01993728
28444,P,61.03904256
28445,P,58.94719488
28446,P,61.03904256
28447,P,60.01993728
28448,P,60.01993728
28449,P,61.03904256
28450,P,58.94719488
28451,P,60.01993728
28452,P,60.01993728
28453,P,60.01993728
28454,P,61.03904256
28455,P,60.01993728
28456,P,60.01993728
28457,P,60.01993728
28458,P,61.03904256
28459,P,60.01993728
28460,P,60.01993728
28461,P,60.01993728
28462,P,61.03904256
28463,P,58.94719488
28464,P,61.03904256
28465,P,58.94719488
28466,P,61.03904256
28467,P,60.01993728
28468,P,60.01993728
28469,P,58.94719488
28470,P,58.94719488
28471,P,58.94719488
28472,P,60.01993728
28473,P,60.01993728
28474,P,56.74807296
28475,P,60.01993728
28476,P,60.01993728
28477,P,60.01993728
28478,P,60.01993728
28479,P,57.82081536
28480,P,60.01993728
28481,P,58.94719488
28482,P,60.01993728
28483,P,60.01993728
28484,P,56.74807296
28485,P,56.74807296
28486,P,58.94719488
28487,P,60.01993728
28488,P,60.01993728
28489,P,56.74807296
28490,P,62.96997888
28491,P,62.00451072
28492,P,61.03904256
28493,P,61.03904256
28494,P,61.03904256
28495,P,60.01993728
28496,P,56.74807296
28497,P,56.74807296
28498,P,57.82081536
28499,P,57.82081536
28500,P,62.00451072
28501,P,62.00451072
28502,P,62.96997888
28503,P,62.00451072
28504,P,56.74807296
28505,P,57.82081536
28506,P,57.82081536
28507,P,56.74807296
28508,P,56.74807296
28509,P,62.00451072
28510,P,62.00451072
28511,P,62.96997888
28512,P,62.00451072
28513,P,62.00451072
28514,P,62.96997888
28515,P,62.00451072
28516,P,62.96997888
28517,P,62.00451072
28518,P,62.96997888
28519,P,62.00451072
28520,P,62.00451072
28521,P,62.00451072
28522,P,56.74807296
28523,P,56.74807296
28524,P,57.82081536
28525,P,57.82081536
28526,P,58.94719488
28527,P,58.94719488
28528,P,57.82081536
28529,P,56.74807296
28530,P,60.01993728
28531,P,61.03904256
28532,P,62.00451072
28533,P,62.00451072
28534,P,61.03904256
28535,P,62.00451072
28536,P,62.96997888
28537,P,58.94719488
28538,P,60.01993728
28539,P,57.82081536
28540,P,58.94719488
28541,P,56.74807296
28542,P,57.82081536
28543,P,61.03904256
28544,P,60.01993728
28545,P,58.94719488
28546,P,58.94719488
28547,P,58.94719488
28548,P,61.03904256
28549,P,58.94719488
28550,P,58.94719488
28551,P,61.03904256
28552,P,60.01993728
28553,P,60.01993728
28554,P,60.01993728
28555,P,61.03904256
28556,P,61.03904256
28557,P,61.03904256
28558,P,60.01993728
28559,P,61.03904256
28560,P,58.94719488
28561,P,61.03904256
28562,P,61.03904256
28563,P,60.01993728
28564,P,60.01993728
28565,P,58.94719488
28566,P,58.94719488
28567,P,57.82081536
28568,P,56.74807296
28569,P,57.82081536
28570,P,57.82081536
28571,P,56.74807296
28572,P,56.74807296
28573,P,56.74807296
28574,P,62.00451072
28575,P,62.00451072
28576,P,62.00451072
28577,P,61.03904256
28578,P,56.74807296
28579,P,57.82081536
28580,P,56.74807296
28581,P,57.82081536
28582,P,62.00451072
28583,P,62.00451072
28584,P,62.00451072
28585,P,61.03904256
28586,P,61.03904256
28587,P,62.00451072
28588,P,61.03904256
28589,P,56.74807296
28590,P,57.82081536
28591,P,58.94719488
28592,P,58.94719488
28593,P,58.94719488
28594,P,62.00451072
28595,P,62.96997888
28596,P,62.00451072
28597,P,62.00451072
28598,P,57.82081536
28599,P,56.74807296
28600,P,57.82081536
28601,P,62.00451072
28602,P,62.96997888
28603,P,62.00451072
28604,P,62.00451072
28605,P,61.03904256
28606,P,62.00451072
28607,P,62.00451072
28608,P,57.82081536
28609,P,56.74807296
28610,P,57.82081536
28611,P,61.03904256
28612,P,62.00451072
28613,P,62.00451072
28614,P,62.96997888
28615,P,62.00451072
28616,P,62.00451072
28617,P,62.00451072
28618,P,62.00451072
28619,P,62.96997888
28620,P,61.03904256
28621,P,62.00451072
28622,P,62.96997888
28623,P,62.00451072
28624,P,56.74807296
28625,P,57.82081536
28626,P,58.94719488
28627,P,58.94719488
28628,P,58.94719488
28629,P,60.01993728
28630,P,58.94719488
28631,P,60.01993728
28632,P,57.82081536
28633,P,57.82081536
28634,P,57.82081536
28635,P,57.82081536
28636,P,57.82081536
28637,P,58.94719488
28638,P,58.94719488
28639,P,61.03904256
28640,P,62.00451072
28641,P,62.00451072
28642,P,62.96997888
28643,P,62.96997888
28644,P,62.96997888
28645,P,62.00451072
28646,P,62.96997888
28647,P,62.00451072
28648,P,62.00451072
28649,P,56.74807296
28650,P,56.74807296
28651,P,62.00451072
28652,P,57.82081536
28653,P,57.82081536
28654,P,57.82081536
28655,P,57.82081536
28656,P,62.00451072
28657,P,62.00451072
28658,P,62.96997888
28659,P,58.94719488
28660,P,58.94719488
28661,P,58.94719488
28662,P,57.82081536
28663,P,58.94719488
28664,P,56.74807296
28665,P,57.82081536
28666,P,61.03904256
28667,P,61.03904256
28668,P,61.03904256
28669,P,61.03904256
28670,P,62.00451072
28671,P,57.82081536
28672,P,57.82081536
28673,P,57.82081536
28674,P,62.00451072
28675,P,62.00451072
28676,P,62.00451072
28677,P,56.74807296
28678,P,57.82081536
28679,P,56.74807296
28680,P,57.82081536
28681,P,60.01993728
28682,P,61.03904256
28683,P,58.94719488
28684,P,61.03904256
28685,P,61.03904256
28686,P,62.00451072
28687,P,62.96997888
28688,P,62.00451072
28689,P,62.96997888
28690,P,58.94719488
28691,P,58.94719488
28692,P,60.01993728
28693,P,58.94719488
28694,P,61.03904256
28695,P,61.03904256
28696,P,61.03904256
28697,P,62.00451072
28698,P,62.96997888
28699,P,60.01993728
28700,P,60.01993728
28701,P,56.74807296
28702,P,56.74807296
28703,P,60.01993728
28704,P,61.03904256
28705,P,61.03904256
28706,P,62.00451072
28707,P,58.94719488
28708,P,58.94719488
28709,P,57.82081536
28710,P,58.94719488
28711,P,58.94719488
28712,P,58.94719488
28713,P,58.94719488
28714,P,60.01993728
28715,P,60.01993728
28716,P,61.03904256
28717,P,61.03904256
28718,P,62.00451072
28719,P,56.74807296
28720,P,56.74807296
28721,P,57.82081536
28722,P,58.94719488
28723,P,61.03904256
28724,P,62.00451072
28725,P,60.01993728
28726,P,60.01993728
28727,P,58.94719488
28728,P,57.82081536
28729,P,58.94719488
28730,P,58.94719488
28731,P,60.01993728
28732,P,61.03904256
28733,P,61.03904256
28734,P,62.96997888
28735,P,61.03904256
28736,P,62.96997888
28737,P,62.00451072
28738,P,60.01993728
28739,P,60.01993728
28740,P,58.94719488
28741,P,57.82081536
28742,P,60.01993728
28743,P,58.94719488
28744,P,61.03904256
28745,P,60.01993728
28746,P,61.03904256
28747,P,61.03904256
28748,P,60.01993728
28749,P,62.00451072
28750,P,62.00451072
28751,P,62.00451072
28752,P,61.03904256
28753,P,60.01993728
28754,P,61.03904256
28755,P,60.01993728
28756,P,61.03904256
28757,P,61.03904256
28758,P,60.01993728
28759,P,61.03904256
28760,P,61.03904256
28761,P,62.96997888
28762,P,62.00451072
28763,P,62.00451072
28764,P,62.00451072
28765,P,62.96997888
28766,P,62.00451072
28767,P,60.01993728
28768,P,61.03904256
28769,P,61.03904256
28770,P,57.82081536
28771,P,57.82081536
28772,P,56.74807296
28773,P,62.00451072
28774,P,62.00451072
28775,P,62.00451072
28776,P,62.96997888
28777,P,62.96997888
28778,P,62.96997888
28779,P,62.00451072
28780,P,62.96997888
28781,P,62.96997888
28782,P,60.01993728
28783,P,60.01993728
28784,P,62.00451072
28785,P,62.00451072
28786,P,62.00451072
28787,P,62.00451072
28788,P,62.00451072
28789,P,62.96997888
28790,P,58.94719488
28791,P,57.82081536
28792,P,60.01993728
28793,P,58.94719488
28794,P,61.03904256
28795,P,61.03904256
28796,P,60.01993728
28797,P,60.01993728
28798,P,60.01993728
28799,P,60.01993728
28800,P,60.01993728
28801,P,60.01993728
28802,P,60.01993728
28803,P,60.01993728
28804,P,60.01993728
28805,P,57.82081536
28806,P,57.82081536
28807,P,58.94719488
28808,P,58.94719488
28809,P,60.01993728
28810,P,60.01993728
28811,P,60.01993728
28812,P,60.01993728
28813,P,60.01993728
28814,P,60.01993728
28815,P,60.01993728
28816,P,60.01993728
28817,P,58.94719488
28818,P,60.01993728
28819,P,57.82081536
28820,P,58.94719488
28821,P,56.74807296
28822,P,56.74807296
28823,P,57.82081536
28824,P,57.82081536
28825,P,57.82081536
28826,P,57.82081536
28827,P,56.74807296
28828,P,62.96997888
28829,P,62.00451072
28830,P,62.00451072
28831,P,62.00451072
28832,P,62.00451072
28833,P,62.00451072
28834,P,62.96997888
28835,P,62.00451072
28836,P,62.96997888
28837,P,61.03904256
28838,P,62.00451072
28839,P,58.94719488
28840,P,58.94719488
28841,P,57.82081536
28842,P,57.82081536
28843,P,61.03904256
28844,P,61.03904256
28845,P,60.01993728
28846,P,60.01993728
28847,P,58.94719488
28848,P,61.03904256
28849,P,58.94719488
28850,P,56.74807296
28851,P,57.82081536
28852,P,57.82081536
28853,P,58.94719488
28854,P,60.01993728
28855,P,61.03904256
28856,P,60.01993728
28857,P,61.03904256
28858,P,60.01993728
28859,P,58.94719488
28860,P,60.01993728
28861,P,58.94719488
28862,P,58.94719488
28863,P,60.01993728
28864,P,60.01993728
28865,P,56.74807296
28866,P,57.82081536
28867,P,57.82081536
28868,P,57.82081536
28869,P,57.82081536
28870,P,57.82081536
28871,P,57.82081536
28872,P,57.82081536
28873,P,56.74807296
28874,P,62.96997888
28875,P,61.03904256
28876,P,62.00451072
28877,P,57.82081536
28878,P,57.82081536
28879,P,57.82081536
28880,P,62.00451072
28881,P,62.00451072
28882,P,62.00451072
28883,P,62.00451072
28884,P,56.74807296
28885,P,56.74807296
28886,P,57.82081536
28887,P,57.82081536
28888,P,57.82081536
28889,P,57.82081536
28890,P,56.74807296
28891,P,56.74807296
28892,P,57.82081536
28893,P,56.74807296
28894,P,57.82081536
28895,P,57.82081536
28896,P,57.82081536
28897,P,56.74807296
28898,P,57.82081536
28899,P,57.82081536
28900,P,57.82081536
28901,P,56.74807296
28902,P,57.82081536
28903,P,57.82081536
28904,P,58.94719488
28905,P,57.82081536
28906,P,57.82081536
28907,P,56.74807296
28908,P,61.03904256
28909,P,62.00451072
28910,P,62.00451072
28911,P,62.96997888
28912,P,61.03904256
28913,P,62.00451072
28914,P,62.00451072
28915,P,62.96997888
28916,P,58.94719488
28917,P,58.94719488
28918,P,60.01993728
28919,P,56.74807296
28920,P,57.82081536
28921,P,57.82081536
28922,P,58.94719488
28923,P,58.94719488
28924,P,58.94719488
28925,P,56.74807296
28926,P,61.03904256
28927,P,61.03904256
28928,P,62.00451072
28929,P,61.03904256
28930,P,62.00451072
28931,P,62.96997888
28932,P,58.94719488
28933,P,58.94719488
28934,P,56.74807296
28935,P,61.03904256
28936,P,57.82081536
28937,P,57.82081536
28938,P,57.82081536
28939,P,56.74807296
28940,P,58.94719488
28941,P,60.01993728
28942,P,58.94719488
28943,P,60.01993728
28944,P,62.96997888
28945,P,62.00451072
28946,P,62.00451072
28947,P,62.00451072
28948,P,61.03904256
28949,P,61.03904256
28950,P,62.00451072
28951,P,61.03904256
28952,P,58.94719488
28953,P,58.94719488
28954,P,56.74807296
28955,P,57.82081536
28956,P,57.82081536
28957,P,56.74807296
28958,P,56.74807296
28959,P,60.01993728
28960,P,60.01993728
28961,P,58.94719488
28962,P,58.94719488
28963,P,58.94719488
28964,P,60.01993728
28965,P,60.01993728
28966,P,60.01993728
28967,P,60.01993728
28968,P,60.01993728
28969,P,61.03904256
28970,P,61.03904256
28971,P,60.01993728
28972,P,60.01993728
28973,P,60.01993728
28974,P,61.03904256
28975,P,56.74807296
28976,P,57.82081536
28977,P,57.82081536
28978,P,57.82081536
28979,P,62.00451072
28980,P,61.03904256
28981,P,62.96997888
28982,P,62.00451072
28983,P,57.82081536
28984,P,57.82081536
28985,P,56.74807296
28986,P,57.82081536
28987,P,61.03904256
28988,P,60.01993728
28989,P,60.01993728
28990,P,60.01993728
28991,P,57.82081536
28992,P,56.74807296
28993,P,58.94719488
28994,P,57.82081536
28995,P,60.01993728
28996,P,60.01993728
28997,P,61.03904256
28998,P,61.03904256
28999,P,58.94719488
29000,P,58.94719488
29001,P,56.74807296
29002,P,56.74807296
29003,P,57.82081536
29004,P,62.96997888
29005,P,62.00451072
29006,P,62.00451072
29007,P,62.00451072
29008,P,58.94719488
29009,P,58.94719488
29010,P,62.00451072
29011,P,62.96997888
29012,P,57.82081536
29013,P,56.74807296
29014,P,62.00451072
29015,P,62.96997888
29016,P,57.82081536
29017,P,57.82081536
29018,P,62.96997888
29019,P,62.00451072
29020,P,62.96997888
29021,P,62.00451072
29022,P,62.00451072
29023,P,62.00451072
29024,P,62.00451072
29025,P,62.96997888
29026,P,61.03904256
29027,P,61.03904256
29028,P,60.01993728
29029,P,60.01993728
29030,P,58.94719488
29031,P,58.94719488
29032,P,57.82081536
29033,P,57.82081536
29034,P,58.94719488
29035,P,58.94719488
29036,P,60.01993728
29037,P,60.01993728
29038,P,58.94719488
29039,P,58.94719488
29040,P,60.01993728
29041,P,60.01993728
29042,P,62.00451072
29043,P,62.00451072
29044,P,62.96997888
29045,P,62.00451072
29046,P,61.03904256
29047,P,61.03904256
29048,P,60.01993728
29049,P,60.01993728
29050,P,62.96997888
29051,P,62.00451072
29052,P,62.00451072
29053,P,62.96997888
29054,P,62.00451072
29055,P,62.00451072
29056,P,56.74807296
29057,P,58.94719488
29058,P,58.94719488
29059,P,57.82081536
29060,P,57.82081536
29061,P,62.00451072
29062,P,62.96997888
29063,P,62.00451072
29064,P,62.00451072
29065,P,62.00451072
29066,P,62.00451072
29067,P,62.96997888
29068,P,57.82081536
29069,P,56.74807296
29070,P,56.74807296
29071,P,57.82081536
29072,P,57.82081536
29073,P,62.00451072
29074,P,62.96997888
29075,P,62.00451072
29076,P,62.96997888
29077,P,57.82081536
29078,P,56.74807296
29079,P,56.74807296
29080,P,57.82081536
29081,P,62.96997888
29082,P,62.96997888
29083,P,62.00451072
29084,P,62.00451072
29085,P,62.96997888
29086,P,62.96997888
29087,P,62.00451072
29088,P,62.96997888
29089,P,-12.71199744
29090,P,-12.55108608
29091,P,-12.71199744
29092,P,-12.55108608
29093,P,-12.55108608
29094,P,-12.55108608
29095,P,-12.65836032
29096,P,-12.55108608
29097,P,-12.65836032
29098,P,-12.55108608
29099,P,-12.55108608
29100,P,-12.55108608
29101,P,-12.55108608
29102,P,-12.65836032
29103,P,-12.65836032
29104,P,-12.55108608
29105,P,-12.65836032
29106,P,-12.65836032
29107,P,-12.65836032
29108,P,-12.55108608
29109,P,-12.55108608
29110,P,-12.65836032
29111,P,-12.65836032
29112,P,-12.55108608
29113,P,-12.65836032
29114,P,-12.65836032
29115,P,-12.55108608
29116,P,-12.55108608
29117,P,-12.65836032
29118,P,-12.55108608
29119,P,-12.55108608
29120,P,-12.55108608
29121,P,-12.65836032
29122,P,-12.55108608
29123,P,-12.65836032
29124,P,-12.65836032
29125,P,-12.71199744
29126,P,-12.71199744
29127,P,-12.71199744
29128,P,-12.65836032
29129,P,-12.71199744
29130,P,-12.71199744
29131,P,-12.71199744
29132,P,-12.65836032
29133,P,-12.71199744
29134,P,-12.71199744
29135,P,-12.65836032
29136,P,-12.71199744
29137,P,-12.71199744
29138,P,-12.71199744
29139,P,-12.71199744
29140,P,-12.71199744
29141,P,-12.71199744
29142,P,-12.65836032
29143,P,-12.71199744
29144,P,-12.71199744
29145,P,-12.71199744
29146,P,-12.71199744
29147,P,-12.71199744
29148,P,-12.71199744
29149,P,-12.65836032
29150,P,-12.65836032
29151,P,-12.71199744
29152,P,-12.71199744
29153,P,-12.71199744
29154,P,-12.71199744
29155,P,-12.65836032
29156,P,-12.71199744
29157,P,-12.71199744
29158,P,-12.71199744
29159,P,-12.71199744
29160,P,-12.71199744
29161,P,-12.65836032
29162,P,-12.71199744
29163,P,-12.71199744
29164,P,-12.71199744
29165,P,-12.65836032
29166,P,-12.71199744
29167,P,-12.71199744
29168,P,-12.71199744
29169,P,-12.71199744
29170,P,-12.65836032
29171,P,-12.65836032
29172,P,-12.55108608
29173,P,-12.55108608
29174,P,-12.55108608
29175,P,-12.65836032
